amount,hour_of_day,transactions_last_hour,is_new_device,account_age_days,is_fraud
190.42904643110583,10.392362165579458,0,0,464.6369202766517,0
334.6644392181115,14.325172577069964,0,0,340.24406523795767,0
681.0287931325031,4.098935375586537,2,0,1294.2502433779252,0
2844.2642330041226,13.048640076750262,0,1,987.8911970227881,0
688.4933424518907,4.202566055545926,1,0,578.1497981623553,0
116.56903989787637,15.023636027139267,1,0,584.260279549837,0
78.95928775872892,10.455244015205189,3,0,526.4579581485175,0
194.70844106179592,18.873035858055662,1,0,608.8155308093868,0
1686.098811021451,18.986594547246682,0,0,964.7670252816315,0
241.31409250527935,17.1495212915809,0,1,429.9550271416526,0
2874.2666244512984,16.155862138334953,0,0,587.4938449955365,0
151.78192021518058,16.29011035257432,0,0,993.2552424361509,0
362.78338113639325,17.30221229228389,0,0,804.0245845576869,0
81.69917666707755,11.554465817726173,2,0,612.6370489552095,0
420.3275381347747,12.148569019599266,0,0,421.4808947777437,0
166.3276691041685,8.385350121605466,1,0,647.6845738715477,0
1203.463719442973,18.7013486073313,0,0,958.495589912132,0
215.27196127230718,11.463221671327714,0,0,604.8420720482534,0
124.9247864240376,23.0,1,0,720.727620541378,0
323.105808352903,11.95503015272391,2,0,735.0485753103598,0
397.1492017944032,10.240199297594573,0,0,1199.1667602420746,0
216.7334541137225,14.323971142675441,1,0,301.3863131353225,0
650.3925550200903,8.609189723292914,1,0,89.86902930232202,0
106.62253303069159,13.665663982997627,1,0,629.1250198366057,0
451.13745526795265,16.031411908638052,2,0,442.7252067128098,0
506.7826057152918,12.039926305314358,2,0,419.9055527046351,0
226.06303105325517,15.776764391022496,2,0,343.34024901646274,0
302.64257253412035,8.46304918590073,1,0,541.8151043201287,0
329.20534815407956,7.038223175515801,2,0,265.14789659081856,0
304.4415582689391,8.313369843424463,1,0,365.7002814639728,0
1559.75039295019,7.147449945778762,1,0,770.9579615373264,0
306.7551840693491,13.078398773574087,1,0,671.0381200060474,0
441.13931765038006,6.404310889613893,1,0,477.0722827361716,0
295.1079642770445,18.737812381032132,2,0,437.8242166846987,0
552.2347755753589,8.248524762771588,0,0,393.18049245257413,0
271.4999933978581,13.126247757088882,1,0,136.07019535817017,0
64.05520865528099,16.982661070820075,1,0,402.1713699070026,0
841.0385905794145,14.497331391841362,0,0,613.6471365829154,0
1002.632028550104,19.62310456658747,1,0,553.1493248904075,0
708.6046792082686,10.4261572120949,2,0,394.7435700795567,0
1708.3769710954366,12.982617591964175,2,0,633.4859349661249,0
142.00630520433387,14.154673207783329,3,0,680.935861767561,0
281.1486502564881,8.243191810881967,0,0,456.75328599041325,0
577.9433176691,6.090025291983699,1,0,555.3798376520305,0
1551.4437754354008,7.267020651637493,1,0,162.7023705688828,0
422.4965680298183,14.1704125113618,0,0,565.4505972071642,0
274.66251367806194,12.04088323864624,1,1,1081.6412830514719,0
135.70543148568896,8.956214404189279,1,0,603.6425170473159,0
289.0251530297949,8.95689801183175,2,0,557.9287453857742,0
110.89631881127022,9.028836481031476,0,0,277.6814843304067,0
246.58189635201677,20.395509288735575,0,0,553.7132306471723,0
1215.033535290655,10.390753519742015,0,0,498.06242902964453,0
55.76017061197154,3.400626870898636,1,0,251.28912478478327,0
1748.102899190599,4.891004559168312,0,0,551.5265149359813,0
2119.3227772908403,8.97280874662658,1,0,472.78655185302966,0
537.2675980657883,16.958634440837155,1,0,142.3281919735772,0
379.5781438223654,6.736285688551114,0,0,486.0161954768868,0
142.56617532851183,11.427163318475706,0,0,459.9221108181099,0
641.8281320909936,3.6401451193616534,4,0,651.218549683939,0
368.8073509910914,21.812467475583496,1,0,724.8116845169255,0
102.1324732044403,19.224658225089165,2,0,472.8820778560694,0
355.4396399710166,8.956263493866441,1,0,692.0862851746069,0
66.01364942479006,11.91318504145259,1,0,180.43222380127742,0
208.48362790507298,11.555880302983839,1,0,558.0012793678178,0
650.814034534711,15.516308167906608,2,0,282.4369096163397,0
3525.31164271598,17.387497403909222,1,0,423.3975605059116,0
2922.3821034242524,15.665902799503778,0,0,434.36113588894705,0
622.5284136019964,11.91110039346093,0,0,551.5816930391625,0
99.47728004326504,23.0,2,0,586.9077012985673,0
2278.265374573816,14.15719767844933,0,0,133.15206457633712,0
199.4138892881221,16.188096290163973,0,0,355.84834936939876,0
210.58855314630316,17.94832665636418,0,0,447.4086212097161,0
272.05746673914126,10.432267249391526,2,0,447.4211159752907,0
341.0012782404743,10.571809801372318,0,0,585.5871255346076,0
300.1796746607092,3.756980925003951,2,0,1182.2758832084328,0
1559.7348817890916,12.58987938519006,0,0,714.1647950291219,0
852.8667236260289,11.36171337627181,1,0,913.8847938914273,0
397.00384300409695,23.0,0,0,768.0131222485505,0
452.1772129726384,17.178919580699937,0,0,646.3785747717944,0
292.43297009371446,20.847805340509993,1,0,863.1990854735158,0
163.16204371811787,9.111964417129721,1,0,660.1473254513336,0
995.5428050250198,9.395645349755359,1,0,538.8540606316826,0
717.9869153405018,20.248325517785727,2,0,313.54066696692075,0
287.3218984521348,12.682412562348421,0,0,418.96265891561046,0
2098.0968811080543,16.801704733850542,1,0,574.5625123648853,0
175.1981060115262,16.726143262515482,1,0,377.6396126188978,0
1313.7499872053672,22.29886974943809,2,0,265.51750360156734,0
192.02270679056303,16.45036242252214,4,0,413.1417686461963,0
190.9176269867718,11.607974823505648,0,0,720.3214988091091,0
2204.9468921002026,11.623888118753491,0,0,522.8567988872625,0
314.1514241665675,23.0,0,0,650.511339690134,0
540.7779804404637,10.242999647486942,0,0,514.8917877137101,0
369.02043140895904,18.03370723541027,2,0,365.2327226992634,0
513.6706028737487,21.446005634247086,1,0,444.89176354857403,0
434.7591776482466,7.621524000321983,3,0,353.7724810681085,0
339.6099779285925,15.378539259773255,0,0,423.78379769749495,0
87.36416951815659,12.950308471054466,1,0,423.64092182382353,0
42.738951008748614,13.0546463716747,1,0,741.797436698443,0
175.747777285912,17.787322989638504,2,0,618.2902822485736,0
524.3014520551801,8.155538932092012,0,0,801.053262799296,0
378.112112832443,15.613915578861103,1,0,405.80753653694643,0
239.31669859524027,17.17400419433447,1,0,524.160143966556,0
202.9824993469372,10.994843292465493,0,0,513.0893098493908,0
480.3801707587879,9.642552395002738,2,0,853.8119042684788,0
157.86504086939573,14.392906603706919,1,0,438.3314536864402,0
451.5276818478872,18.86184697032391,2,0,371.7751463083731,0
367.47145005647684,17.309602572545963,1,0,954.9658026515689,0
205.1225689817193,16.414966287681356,0,0,304.48857793282104,0
431.07183094569797,17.018368249323768,0,0,848.4845440665035,0
581.088376557747,17.680208647868547,2,0,435.92366783589,0
1884.5953262082533,10.494668824521527,2,0,597.3209444682851,0
1571.4780574412132,23.0,0,0,376.06616114460303,0
1429.631490318575,10.956266038804184,0,0,439.79892373955795,0
467.3602299145291,17.97146193619408,0,0,888.769681598896,0
609.2409238525821,14.759437222749321,0,1,776.6261835543391,0
244.38760273777237,13.409047184187246,0,0,356.9072138311159,0
801.3946761672125,4.791726596298064,1,0,267.513540611177,0
806.9694810772835,15.79736972007845,0,0,496.3351232044387,0
1120.3353010576095,22.478056083159554,0,0,308.93507943612116,0
1091.1828601397383,10.672474258422215,0,0,236.0053474388889,0
2344.0313796833125,14.438100678395207,2,0,440.68836878607163,0
555.7972228417995,22.91801282334081,1,0,523.4310001408284,0
178.18037792815997,15.256783657174914,2,0,459.4923547651702,0
225.06952764908354,20.218396289106103,1,0,394.20620394774966,0
99.35963908688817,12.076322903211674,0,1,71.66978018012964,0
19.004618977122,18.908839775423814,0,0,608.0064691000946,0
119.00117425597726,11.525563921316628,2,0,731.5426616035647,0
283.25496972442426,15.538055608874018,1,0,429.9093272815725,0
1832.5243897868336,12.905604434671679,4,0,579.996977239746,0
1234.7627499250932,19.47473583591657,1,0,847.700092250164,0
172.34177097133374,15.114256617800066,2,0,636.2254908651952,0
1082.8233581648246,13.331076023132033,0,0,592.2008212098601,0
715.9131329303152,15.896331058558989,0,0,245.51302240774044,0
154.7380030697544,11.418211325127785,1,0,277.16135689270607,0
87.84921446849992,11.69700448385373,0,0,299.50617927840494,0
129.6133523058906,13.976178819750224,1,1,514.6915069257807,0
486.15503467890085,15.985951167623128,1,0,449.14332974806524,0
872.5341510400642,10.838465979029353,1,0,181.78920483970757,0
431.0590614990065,9.978356009116967,0,0,377.90935030341075,0
117.93941906125372,17.906165062487446,0,0,843.1053902958452,0
171.8241709272745,7.303075410950718,1,0,564.0965328300365,0
788.7425021359525,14.752898540517592,4,0,558.2738282727382,0
484.6088185189185,9.544443511624705,3,0,320.52877069842015,0
353.9211665151493,13.444161897920269,1,0,418.8005145200533,0
278.3889650202147,6.795186298301711,2,0,357.4784321115106,0
809.4239825847453,13.856240425225431,0,0,298.70202527072365,0
1405.7723707831383,11.011321901342402,1,0,384.7581086038082,0
169.4290632079452,17.49627198856236,1,0,616.1874345919823,0
60.96513926798758,14.869978752793813,2,0,472.14384623744445,0
385.70794420253674,13.921133420582528,1,0,919.8393320656215,0
409.8981271258189,12.803636370117474,1,0,343.629847259705,0
695.8792651195033,16.149069801756106,0,0,522.0213239533623,0
582.559078976667,18.6061429517045,1,0,607.6655407463429,0
166.2211412025637,20.901685277943987,0,0,609.0692581356619,0
826.657619797525,12.594788698058064,0,0,456.56377872789034,0
781.6701506964148,22.726772668768014,2,0,378.9509704831824,0
972.043522851312,17.44822253501744,1,0,619.3786274694991,0
302.2148667899298,20.984198390631107,1,1,1208.0015579006106,0
352.3643642999524,10.43372851662611,1,0,379.2824655119649,0
155.1179534337558,10.443571837172327,0,0,200.61313316719804,0
682.0568027642627,10.137056840328691,2,0,172.45943255146145,0
145.07077967521585,18.170985271126938,0,0,918.2148624675692,0
376.3595220270237,21.604297181532864,0,0,313.27532721934983,0
133.5662320501393,1.2038300743616883,0,0,1026.9792435585114,0
120.13415669381442,7.428888506722582,2,0,263.06208606584215,0
324.53214044092863,15.081426403253952,1,0,373.1468146393064,0
236.91036397933533,15.016005010697906,0,0,292.5461700629742,0
729.4162845516298,12.473500761834764,0,0,561.1797108624515,0
111.01125775884027,17.792613800977886,3,0,514.7463247602194,0
774.6303900728919,7.52816230526437,0,0,490.09829041498494,0
326.20997690742,14.999038419654187,0,0,880.3005725957611,0
222.7016797782315,8.782842592682677,0,0,658.8865852505294,0
459.4353455497542,17.07425204495112,1,0,255.62868586474198,0
652.3536079725308,19.44312321508601,1,0,901.990452839862,0
2403.1934271953965,16.014889722982257,0,0,375.9773617224457,0
517.810558511668,19.848712316615696,2,0,526.8141236540558,0
239.28187948150307,19.003137864574313,0,0,259.0228044723784,0
30.51629558360832,12.760691145828638,1,0,703.0441758619075,0
286.87502189334106,14.546202249455503,1,0,1064.9573034142538,0
926.8229898895718,23.0,2,0,519.8432688342801,0
91.06448028633898,16.819552029895927,1,0,683.3364592937675,0
268.5357650363928,7.997674980471249,1,0,407.42011936431294,0
554.1096732198322,9.441845143625782,1,0,459.6243445892095,0
613.3237080547311,16.07479255962037,1,0,552.2615586052741,0
1903.3632292772193,14.043862803867457,2,1,334.64820927922744,0
62.77165595104968,16.310821595179092,1,0,493.96608162442004,0
165.59817925559278,14.42831406744463,1,0,689.4125772510359,0
133.80863507368508,14.38762139052988,1,0,347.7935711500241,0
204.92371158711785,9.971575425446517,3,0,341.75031397437385,0
1098.5577188588636,22.298227561643596,0,0,364.5188364818639,0
379.68394622380004,19.182104820296775,1,0,169.0347075198288,0
300.99967041966676,20.68487036600634,2,0,592.8462425562632,0
737.2105078568475,7.213128222095982,3,0,552.1414161214082,0
849.3997503650234,15.210785684264643,1,0,415.0408895260391,0
488.094474443744,20.048240919446247,1,0,384.91906687266544,0
646.8385267235461,22.104126600933387,1,0,346.8238774534869,0
2610.328324364234,10.482287539656525,0,0,460.2050840867779,0
1416.4848612555543,7.703996969616905,1,0,324.111345710986,0
1094.7754673525758,14.74798614114866,2,0,627.2551622616827,0
54.57298169733358,9.948108573640368,2,0,608.4010184326635,0
289.1648752444596,13.794597756522785,2,0,666.9863938101511,0
431.9998803203752,14.185439948623035,2,1,981.4046774494534,0
476.28615895538394,10.248248990964216,1,0,441.5790488365117,0
8124.605765988855,9.830964075010913,3,0,672.2461164484798,0
469.8224568869391,9.659975049984181,0,0,413.31037709430484,0
524.6025720047476,13.00846277419462,2,0,270.83114060198636,0
233.99828662370885,13.782853238292374,1,0,614.0007900327055,0
1472.2840255116535,8.4280894992196,1,0,711.7375184654522,0
857.1768713708099,10.535481744364233,4,0,512.712162438897,0
189.50629699599324,10.591917788269454,0,0,629.0134543376139,0
501.06713187412686,9.631197428290758,1,0,162.2304401372869,0
2197.8248193777777,8.722695070744203,1,0,631.8850320071116,0
261.5022041554094,20.830691036650606,2,0,292.465381969646,0
797.0251326664799,11.786451089656925,1,0,801.3172663419224,0
254.2703086526288,5.179702039880784,0,0,565.3712595623311,0
725.1073471400647,18.038052488221503,0,0,821.579198758294,0
1312.5475315977446,20.073662586621687,2,1,556.0240480954193,0
462.47829140536527,10.136300956247625,0,0,612.4218581448874,0
605.523890991834,16.39357395898399,2,0,311.3606418981934,0
173.98195198344175,18.523656009535852,0,0,352.0133974893269,0
666.6297006769022,13.528681115933804,0,0,732.7827951743171,0
250.94574444710784,11.066898235830399,0,0,388.70215042391146,0
907.4105312717666,12.226420462009955,0,0,370.06129418596737,0
74.69624005368019,9.319696614629294,0,0,643.9481613685405,0
31.377116868805576,18.978869843964816,0,0,657.92161176088,0
1120.655458595409,8.724838476935778,0,0,570.3275256092263,0
984.6927399748832,11.710694914803168,0,0,274.0652695255836,0
1368.9573695769839,12.237976296562792,2,0,489.6009562416653,0
2099.5554153535327,9.393489874387072,2,0,429.9681577226746,0
442.81777296061057,20.62017270630573,1,0,583.012727713273,0
133.85961938379634,1.0453776847015739,2,0,133.68993146678145,0
342.3482113900051,13.151579549715283,1,0,261.30775496835906,0
366.5296153491683,16.107803829747557,1,0,723.8654032491391,0
411.4685387785355,12.220027060643453,1,0,492.52023330126866,0
2734.7187614052878,5.971211867965538,0,0,513.0063091507174,0
418.33363860824596,6.596212898411948,2,0,528.5078204387903,0
155.23152495997263,17.185177691053212,2,0,427.76562130712597,0
2103.4029414174624,12.505845231792158,5,0,720.509909643868,0
163.84104385491693,11.705681862605706,1,0,634.7820583113936,0
289.7162541664932,19.41094328385418,3,0,177.21620933679378,0
122.37667722359083,14.32887041149531,2,0,1075.2564669883013,0
233.4127186077869,20.93746851095176,0,0,433.108505593892,0
310.1820864037232,20.482141616355754,1,0,278.53636073988196,0
3593.209155802095,11.837886678301615,0,0,575.9997633361844,0
922.7101466281276,14.690943079107218,0,0,287.3724630077168,0
627.0674513864496,11.777700609843764,1,1,574.676088892286,0
199.60564053768476,16.847700726994763,1,0,603.3259473837857,0
1199.7937657016282,7.797140337787575,1,0,513.9643132325511,0
989.5485538955514,11.295913116815898,1,0,348.1946587149209,0
220.26773074564053,14.688377321665175,2,0,468.4103313427972,0
167.90380899348045,16.082474367301188,1,0,510.1533054004215,0
405.44340847008175,17.489525769658506,1,0,379.23351331961396,0
207.6219806545391,15.294974123548283,0,0,455.58909815711235,0
286.79531666625826,9.73215046491756,3,0,485.98020083767193,0
806.7499102511989,11.080975048588506,0,0,300.69851127045644,0
653.792566186024,10.126565103435384,1,0,613.3335046720185,0
204.24596999340775,18.065996956481733,0,0,670.9955691789581,0
971.3189111737322,16.752879016424735,3,0,450.2790645918859,0
2492.1139160405637,8.091264497917166,1,0,279.8949770380998,0
83.64362055695875,16.395103157232995,6,0,304.56974948971686,0
91.11644432737175,7.739208846837707,2,0,594.818296090527,0
20.180829299507515,11.284347048324612,1,0,167.23644989077516,0
565.3047685893556,9.201558704786489,1,0,662.3646815884771,0
100.17991287967325,19.447545710892825,2,0,331.6764273621669,0
22744.957307349567,1.2137187329176986,1,0,114.52116048020483,1
461.77052336563116,8.232411916617906,0,0,578.7124835786456,0
1347.001929523716,7.578360073833187,1,0,423.00412562106135,0
786.2402027965782,14.573117418115556,0,1,222.44918930434713,0
148.1648311205438,17.109372617633632,2,1,892.6171013371165,0
1759.2989340509766,21.275138038257857,0,0,529.593141143974,0
119.63635751840553,11.529648772569754,4,0,679.9096527117802,0
56.25507067123921,11.141300385553341,1,1,156.02114990170114,0
4038.5409393803193,22.068150462941723,1,0,446.3949681445406,0
487.50661453386186,9.65664609186435,2,0,446.52750195270727,0
930.5565201473867,8.053248934949309,1,0,405.4364771890426,0
230.71142965723672,14.907524969783221,1,1,584.324956064672,0
371.95071255565455,11.974648314316916,0,0,363.76314761754276,0
3684.880250951333,20.974322181859694,0,0,659.6214710051595,0
238.95290746520877,14.23186853718148,3,0,627.4721957467264,0
2582.8466866230947,9.905852002472065,1,0,749.0758056761866,0
1086.1409025634528,15.80507531725535,1,0,616.1113008320037,0
221.33144762235466,13.13257370572539,1,0,619.1309090718144,0
135.41714160380255,8.259919769689608,0,0,138.1321128980155,0
871.2846496571917,3.987568169590249,0,0,467.9880505535525,0
924.981605292437,8.23419074113692,1,0,385.4451151967921,0
485.93204045506826,17.928073761962843,1,0,897.1906812363624,0
540.930356116982,12.74363721808055,0,0,837.3348178548645,0
2144.973791399903,10.203206492769633,1,0,257.804686020131,0
300.53464289723144,18.04070024817714,1,0,573.1605781115452,0
183.86128706855993,18.603988882504435,2,0,608.9410068911552,0
233.64829859643794,10.959626134537125,2,0,702.3214862311182,0
113.4233646324671,13.138999405906073,2,0,425.2490365013826,0
325.8890966198405,16.35181103223448,1,0,642.9366726555087,0
656.5566413671775,17.54245614468298,1,0,773.0469932543467,0
596.3751454950556,8.465044872801073,0,0,126.81260991976986,0
725.7082993357644,14.421829969531986,2,0,476.3370733154154,0
432.5950560466318,15.995263608292705,0,0,1150.748847633483,0
701.2785917813708,12.996782109224235,2,0,795.10037095735,0
315.5593088131464,15.465005656078715,0,1,444.15682412376515,0
385.0027765566747,6.322335120420087,0,0,329.22105671372253,0
104.19303925268115,17.948845431548428,2,0,400.13494792634816,0
191.30403701931021,19.844556338674693,1,0,413.8307122572031,0
387.1204344330197,18.434987002042856,0,0,623.1409202234433,0
495.15131520897546,12.988004377466941,2,0,816.3215143601045,0
439.0121037081714,11.037031938349084,0,0,226.1337576900876,0
89.16141489236999,16.707934150445055,2,0,243.91333717642976,0
73.69447534748399,2.6252012742822686,1,0,335.07399947282016,0
3474.418679435471,13.112498018618695,0,0,361.4020965353412,0
641.0428899895461,4.986440887675359,0,0,430.44413117352383,0
348.0059861414879,1.3103181096449372,2,0,404.11614716013105,0
1432.3518224970937,21.049543858584197,1,0,1005.4016749142992,0
69.53228126343792,11.964076111513116,0,0,229.4898150615881,0
406.3249691632851,19.109682054513137,0,0,536.7814651982534,0
269.63169397700614,9.577263922006297,1,0,751.3182934893856,0
351.75720693599504,11.672879233219227,1,0,643.8800471870343,0
111.82269802831095,20.057164613226416,2,1,695.7384892564372,0
1161.0074739237941,6.444580579431548,2,0,373.6943510642873,0
824.1140114683935,9.89728198988519,1,0,142.25703823274736,0
272.63209109337123,18.416651525249176,1,0,231.90775559612788,0
466.578937133495,17.153318403850477,1,0,229.24309356033606,0
170.3510346135356,12.193951746256383,0,0,262.7316830197958,0
286.018937168799,14.219939276938899,1,0,557.1992597165071,0
134.7909302367992,19.513966447098795,1,0,823.5561886659743,0
113.15015601204621,13.87158290145053,2,0,853.3550691808282,0
211.17909130229498,15.354569793492066,0,0,400.9949561092242,0
610.9750597111337,11.957165643248782,2,0,533.0602083518626,0
316.62303487296373,14.095288820666706,0,0,270.6286899882609,0
591.7602124773152,14.215015020904426,0,0,379.7799704309982,0
699.1656404506981,15.170163912885181,1,0,1011.4073350089917,0
330.7615902292866,23.0,0,0,338.1498045458328,0
687.6730836992521,18.886594789101846,0,1,725.5197812449968,0
934.0057273242429,14.901134859838782,1,0,355.3901323009492,0
3486.851603230561,17.22571128305915,1,0,405.48756895391625,0
818.4586148551771,16.763312641120464,1,0,202.07282672442716,0
439.5331683813347,18.58100392061474,1,0,698.0522891653961,0
121.5976420169247,14.960894251339909,1,0,371.18806108396967,0
102.56904949073969,14.32669963856907,1,0,750.4162723947396,0
193.10068196211895,12.626389843191784,1,0,265.4440497513007,0
230.85036673996322,13.66428061347173,0,0,358.8747689690597,0
123.4858914158127,17.924340619770188,3,0,530.4005753951748,0
27.35228970308104,16.396076886113327,1,0,842.6719060251899,0
174.97411581974572,16.62368864300079,2,0,366.4523399760662,0
1584.6110102886912,16.57124177185341,1,0,803.375810510034,0
126.05499597703307,13.01703557584248,0,0,119.25397943581883,0
836.2613589679451,18.470726547081718,2,0,435.66517899317506,0
72.73811106494595,13.716050836975768,1,0,849.3816783482631,0
2626.9437938651527,12.771462377825683,0,0,490.1530288797912,0
808.909230452804,3.6340346514514152,3,0,425.24602272656546,0
131.6849519700345,14.858767845364916,1,0,325.0598418922815,0
362.26903071956633,16.873901609375345,0,0,267.9367845666384,0
385.8439837467228,18.235718477573023,1,0,490.57030928269637,0
220.17668654807022,19.25266459343435,0,0,512.2799416052413,0
2814.405468603803,0.0,1,1,83.71022928434445,1
477.0786363826819,13.571802685349285,0,0,338.26872861921066,0
241.1013356731395,14.628012722830093,0,0,299.50161499214056,0
547.8794966002268,10.901872523113994,2,0,231.36407500970205,0
195.41887202410823,15.89937388511101,2,1,450.0942648824842,0
8924.797311041873,13.666994920313883,0,0,632.4977877408065,0
229.2572774955168,23.0,0,1,523.5762553146379,0
408.74981036736216,7.648792165964654,2,0,694.2594344475192,0
2889.558066377666,18.816267999975526,1,0,239.11370346690913,0
1854.4716017555393,6.82672493752366,2,0,645.4182812015265,0
477.0649898747252,8.070241645417145,2,0,522.1980801818328,0
137.031718750906,20.15866989078407,0,0,423.3913919268027,0
450.81969634660265,13.97674831547277,0,0,437.07266254932205,0
86.63614072245915,10.476482480239975,1,0,158.86213347453295,0
704.4878341191721,8.931010082577403,0,1,821.8419248904709,0
465.41676966971824,4.454491237987467,3,0,437.9404558789329,0
475.3272402328747,21.269102102049374,0,0,758.6722167501023,0
285.0029982230209,12.794372570105056,1,0,213.1565674829437,0
502.82644888850433,10.461283771044119,2,0,136.10680736983477,0
359.7682789948854,18.696070678247494,1,0,747.8154755041855,0
118.51032781565642,22.47685323445588,0,1,293.3163795589214,0
410.3739532898192,14.025917138601045,1,0,425.58284233588955,0
219.6760298015218,3.7756634200084243,1,0,429.6220832033767,0
3111.763421796904,7.86522373720641,2,0,277.9958256166681,0
2107.4022671487423,12.750124888515462,0,0,1102.8002860772783,0
140.0316549187168,10.199684680860784,1,0,485.9341623673315,0
174.2718604133257,14.419312543574321,1,0,507.8102517098077,0
222.24840607366662,11.206652929526413,2,0,391.6820927452574,0
422.20521036710994,9.158634351992138,1,0,165.85029576781395,0
582.6055731871514,22.426736331092346,0,0,642.9741520245235,0
956.6274933808074,16.695294718513857,0,0,707.5862491485127,0
520.3493203420538,11.531616647933543,2,0,651.9523838163839,0
346.1652516587139,7.675944144595373,1,0,268.6325260701801,0
54.24589845048307,14.87435113707379,0,0,550.4159156497798,0
173.83657777885077,16.198111392199785,1,0,290.02869748519,0
145.760130391931,20.389907814285426,2,0,141.96028076003032,0
613.8105507132905,23.0,0,0,357.5317855305772,0
91.84818195440627,17.688684862371556,1,1,384.27224030953624,0
3265.25869953503,13.266182058141792,1,0,515.0926912185408,0
1061.389698403425,15.471311862357071,1,0,504.9401104770881,0
814.9628604642496,12.611188850320822,2,0,262.0299382202403,0
314.89762366439436,8.711744239820153,2,0,262.6903660121056,0
303.5530030998622,14.256800380752052,1,0,608.5930792067584,0
828.2526849866996,9.782536029734693,0,0,436.05048224737413,0
299.11204258768316,13.366911106164347,2,0,289.79098267313816,0
1689.198899163646,8.210538206678759,0,0,546.053487916836,0
2483.36141273169,13.744014098732979,1,0,921.97576494486,0
224.7733017664188,14.585914258697494,2,0,361.7559118731319,0
1107.6620411130257,11.634200217702825,0,0,557.7653451434422,0
3133.206173327616,10.14688673710172,1,0,817.8519611232379,0
52.55580013214938,15.158594024867762,1,0,340.3687838763061,0
190.93041019941003,10.794120844438588,0,0,195.50008654731442,0
158.10076255000604,16.32894819855491,1,0,274.7720527241155,0
1083.1104036642275,14.444168525398526,2,0,751.3366779507402,0
1490.3854881122993,23.0,2,0,510.5000049759402,0
203.53654350062388,0.0,1,0,493.72446087212376,0
874.0450017996002,11.690538781088323,0,0,338.7177044055386,0
622.0770419602098,14.545718085654029,1,0,738.1115713250648,0
766.857683809843,14.641022623135267,1,0,519.2716913719863,0
743.8000770460787,13.991075868765579,1,0,868.1586243693769,0
172.5555197118777,12.479561844269039,1,0,703.9076448382449,0
1925.6771713711078,15.080016464109514,2,0,796.9794268994177,0
1642.7510350589891,14.066784527600548,0,0,577.9759215410601,0
436.4962098497046,11.41066085492828,0,0,915.8852028505808,0
114.14666889541684,16.636030322881805,0,0,512.8908456792254,0
194.17220717801752,12.421711980530505,0,0,466.0046269699885,0
293.60610965709117,8.740895732787227,0,0,350.82062799385653,0
239.79513966579327,14.701450186907277,0,0,172.33041326728505,0
873.6003328219132,15.924850417829433,0,0,345.8198267757669,0
149.67053423488167,13.709100402391913,1,0,264.1055000422937,0
1516.6781021531688,8.10989005737435,3,0,477.3770726147812,0
1570.5869769889057,21.11624739768932,0,0,318.60496491674127,0
3173.2923345308623,13.773812428100406,1,0,715.4743914327017,0
173.5516932869112,16.313511622653223,1,0,255.52661647006124,0
2357.981363691254,23.0,2,0,876.0920323249264,0
79.70726729939577,17.889165620794575,0,0,413.2764656643573,0
437.0990202931504,10.239880672788914,3,0,897.4819720062467,0
65.8057044263271,18.239689379789343,2,0,176.72736335746504,0
104.77323073041431,20.67837524407101,2,0,281.43555226807223,0
2330.9776488267294,14.50981719966767,1,0,420.2104537930037,0
954.9281714378012,14.003289283610851,1,0,372.68876302718087,0
410.18792349276777,12.096190585069865,0,0,525.8246003269026,0
355.5171183588751,9.399743625919358,1,0,432.05919547843337,0
559.9089548717691,22.31619231869972,1,1,353.3731649933414,0
215.39208043333787,9.271473454991288,2,0,572.6628435937619,0
479.48107079417815,7.302972776819261,0,0,197.4175116480048,0
652.5080510513795,10.265065294815969,2,0,410.4611548272907,0
131.481477639191,13.851954201607613,2,0,208.86831484388972,0
127.39160534560351,14.038248731030286,0,0,504.602822559743,0
258.3504767732776,21.103173883057543,0,0,717.7575303525911,0
356.0568449606554,11.790249209975565,0,0,514.9018019532987,0
278.4548087811757,13.02298870795759,1,0,248.04099303034607,0
329.9962630907786,19.0207847389573,1,0,659.1198064873552,0
449.38676419892295,16.7046368180593,1,0,432.57138135511957,0
333.6741346404765,16.430485804459504,0,0,910.5886519378947,0
603.149176436272,13.280505074126799,1,0,635.2710453749713,0
425.15652145037285,16.351691193036416,5,0,343.10554224305605,0
490.2595331389655,20.250716227895666,1,0,558.9533244407552,0
269.5633790002798,14.704836359656976,1,0,256.33977440747844,0
262.58863086066935,8.639119768459548,1,0,479.85311779743085,0
1205.5882296971288,17.064642761587024,2,0,705.6920267174837,0
207.55876658913024,7.504201077192954,2,0,1141.340129460497,0
363.45562300841823,8.711982108360608,2,0,456.27477011379165,0
411.3703992132206,12.777917085262331,1,0,589.0938578518831,0
5778.269047557797,15.969779563250333,1,0,725.7391966681183,0
187.61954343954125,15.790183519900108,1,0,598.3066713421085,0
1253.6960300134315,16.7020229870372,0,0,396.73131291133836,0
186.980602633643,17.33918693758835,2,0,802.5852194232183,0
207.3930035222335,10.65306458619993,1,0,275.55935608429,0
449.08310604990754,10.891053233250378,2,0,349.00808664876564,0
799.6412652085314,17.371471042037196,3,0,429.31739701917024,0
124.58917290167648,17.74543674706195,1,0,516.4530126041944,0
311.98265433594986,14.351319366868942,1,1,636.0114196702904,0
164.46648627127752,15.715382915904673,0,0,698.7842501038322,0
